,tweet_ID,Tweet,Hatred/No Hatred
598,1244648577600634881,need simply licking china as sign petition disbanding chinavirus chinesevirus19 trumpvirus chinaliedpeopledied disbandwho,1
599,1241019889143463936,realdonaldtrump whitehouse ok call chinesevirus racismisavirus racist,0
600,1235991067549478912,three montgomery county resident traveled overseas maryland first three confirmed case,0
601,1230315181596647424,im confused virus transmitted human human human street 60m ppl quarantine spraying street another video chemical disinfection street wuhan 02 fbr,0
602,1245350969594036225,n ppl tried come saying stop calling da chinese virus created da shit even government stopped funding dangerous as trial look stupid n defend da chinese want wanted dis happen,0
603,1232110373811060737,apparently enters human body connection something called ace2 receptor east asian men say white european woman white woman seems way much lesser risk,0
604,1245318447216590849,prisonplanet britishbullybee racist call chinese virus blatant lie say china blame neoliberal echoing phrase invariably refuse consider repatriation pharmaceuticalsmanufacturing inustries,0
605,1245265516614365185,xi jinping wherever go whole world turning nose xi jinping evil fetid rat stay home eat wok fried bat xi jinping international pariah spreading filth scummy chinese liar chinesevirus,1
606,1245482979406872576,lieslschoonraad realdonaldtrump fake news communist medium accomplishes every chinese virus briefing showing america much truly hate america time need come together yet want divide,0
607,1222895400085901312,chinchilla1970 stbernard13 marklowen china entire culture lack good hygiene common courtesy tbh occ,0
608,1230400291310190592,superlolistark like fucking take really wtf paper adsaying fear call exterminate house written chinese really wtf want give trash,0
609,1230356855366524928,officialefcc mbuhari well done sir,0
610,1241329279000031234,dear democrat liberal leftist progressive people attacking chinese trump called vir,0
611,1242530499035140096,may fate bestow upon po,0
612,1232398616708280320,wuflu nih scientist identify atomic structure novel protein,0
613,1224872015049314305,jenesuispasunvirus iamnotavirus believe sciencenot rumor go china,0
614,1230609184519065600,texasbased company claim completed vaccine cdc worldhealthorganization,0
615,1230347723091542016,see chinese face there racismxenophobia agst chinese asian around world wave sinophobia tell way fear china bbc news analysis jenesuispasunvirus iamnotavirus,0
616,1230331176361000960,emillie66 tidytuanzebe wearing mask already ya chinky fuck,1
617,1247927187409448960,arifjamallodhi politicussarah pathrs fact told chinese virus transferable human human fact transferable human human liberalismisamentaldisorder,0
618,1245468563571343361,absolute joke man cut salary wuhanvirus enemy get head as,1
619,1222828429579517952,whole world must take action warns,0
620,1230618782818803712,shit new may spread poop,0
621,1244846994041921541,sanidhyasinha17 xhnews pdchina yaack fucking chinese virus origin,0
622,1246431723174408192,cant believe got robbed potential sextuple chink ate bat,0
623,1248032814077038592,making mad people really think social distancing quarantined applies friend problem,0
624,1233723301098184706,angel cnetizens mad donated sk instead dont give fuck esp bashed poor girl want help shameless fyi talking chinese patientsthose nothing jealous bitch trying make political,1
625,1230301228963221506,number case korea jumped 82,0
626,1232831884750512128,boogaloo bioweapon government scientist discover hivlike mutation make extremely infectious zero hedge,0
627,1244651365353369600,vaccine cured bat shit chinaliedpeopledie chinavirus,1
628,1241106305995202560,rebfemme good spot though find well least pas time,0
629,1230682105249550336,ccp going stick as prison coronaoutbreak coronavirusoutbreak,1
630,1237276186247495680,somebody said corona virus stopping eating chinese food hiv stopping fucking raw,0
631,1244422731447271427,seems like chink flu got boy boris stay strong king,0
632,1245446140402659329,part speak racist language idea associate asian people stigma washthehate utahwashthehate,0
633,1245101757719613443,whitehouse realdonaldtrump dont call chinese virus anymore vicious stabbing asianamerican family including 2yearold girl sam club texas earlier month deemed hate crime fed,0
634,1249380710483460096,talibkweli chicagoway oxossi5 breakingbrown tonetalks imagine unironically thinking pointing calling chinese virus inciting racism caping asian like basic human decency,0
635,1241475501148925952,pdx also farmer market going basic argument farmer wrong unconscionable h,0
636,1233567381571522561,fairly fucking typical ever americacentric leftist take panic racist actual asian country viral equivalent defcon 1 shutting school major event locking international travel,0
637,1246502601857925121,huxijingt chernobyl disaster revealed far soviet union go implementing glasnost reveals likewise china far go becoming candid open regard tragic consequence animal market,0
638,1245846151372238850,going war without ammunition 6 doctor reveal like treat patient hospital scramble supply getmeppe getusppe,0
639,1230507629744549888,would especially urge fellow jewish friend patronise local chinese restaurantstakeouts extra atm american jew historic special bond american chinese food place need help counteract racist ignorant paranoia,0
640,1244671929925025801,papalati maytriarc call racist know caring woman critical suppose virus born chinese lab china released world without evidence fight virus grow together,0
641,1230443448446132227,hospital built wuhan china 10 day accommodate patient kenya leaving people scott free interact people china daily basis without care disease strike dawn truly karma bitch,0
642,1223454745001517060,iamnotavirus wearenotavirus jenesuispasunvirus condemn racist act asian 2019ncov infected person,0
643,1245429142234988546,pockyparade retarded china lied gave false info month chinaliedpeopledied,1
644,1232847785994539008,change human dna thursdaymotivation dna thedestinyoflife socialjusticeday human delhiriots2020 china indiaagainstcaa change human dna click hear link know everything,0
645,1238074239632265217,capehartj youre celebrating fact people losing pension retirement youre sick fuck wuhanvirus weak 401k tsp,1
646,1237947315899465731,brianstelter fuck hasnt killed american flu oh yeah thats right flu higher mortality rate chinesebiologicalchemical virus,1
647,1246411222062444544,afneil ooh racist reporting fact racist like saying chinesevirus originated china,0
648,1230577937629368320,cutelmgs peopieawesome report published first time result extremely serious become biggest challenge 2020 front scientist health expert like rt,0
649,1230581627639783430,ah korean barrack going fucking nightmare spill military population,1
650,1233807057251438592,potus claim democrat hoax follower believe cant make shit,0
651,1238204917287960610,im tired blatant racism bruh ur joke arent funny ur bltant racism towards asian people chinese restaurant arent funnt shut fuck,1
652,1245232726095073280,secpompeo china taken full advantage generosity raped america million jobless suicide domestic violence huge corporate loss chinesevirus chinavirus wuhancoronavius xijingping ccp coronavirusupdate sue china kill chinese,1
653,1232923177749225472,scottmccann1 careful wish boomer nyc could next match demographic targeted bioweapon innmates would poisoned,0
654,1250883847094284288,urge everyone go new york professional misconduct enforcement system file complaint medical malpractice part as,1
655,1243116410336718849,yes asian people arm protect family xenophobia become another pandemic irreversible time face reality make preparation racismisavirus real hesitate life stake fight back,0
656,1230486610589966336,commie china commie china report china deploys hundred internet censor shut talk,0
657,1234697827919581184,19 flu sars pas along,0
658,1244513026323050497,helenc3 would also add federal government mishandling scapegoating well becool2asians,0
659,1232967326234009601,getting cause nigga china wanna eat fucking bat soup,1
660,1244645967854555144,president trump answer stupid question topic chinese virus like trump bitch slap medium democrat telling ask stupid as question bet bunch puppet as clown,1
661,1230304878045483009,stupidass fxcking dumb floor seating,1
662,1246394273534107649,twittahvictoria note chink come upo end filming lmao,0
663,1241314550487699457,palkisu rvaidya2000 call chinese virus,1
664,1245502582593912833,argyleumbrella business yep fucking month ago chinaliedpeopledied,1
665,1233114203839508481,thats fucked watch commie bernie defend,1
666,1244817315549474820,jackposobiec life lost mostly sad flu killed people kill people wuhan chinese virus,1
667,1237913824226762754,kmrtrobocop aoc better tell trump announced as load socialist policy deal get commie,1
668,1247655122030608384,hateisavirus people using mask fight hate asian american,0
669,1244347200764690432,thought know putin kicked as know china lying number way worse telling world chinaliedpeopledied chinaliespeopledie trumpvirus trumpisanasshole,1
670,1244323967588057093,ldw40920106 chink gook waverunner cunt eye,1
671,1246950259210752001,president leader tonight briefing show truly man people medium attacking view president retrospect ashamed thier treatment god bless president trump vice president penny realdonaldtrump,0
672,1221825917133246465,reduce risk infection standard recommendation general public reduce exposur,0
673,1233654264662253568,provide proof bill gate finance 30 yr old chinese state run military research lab stfu dont seek dialogue twisted irresponsible snake promulgate fear hatred,0
674,1244951191525699584,leovaradkar licking china boot enough china started war sick watching leader kiss as country single handedly infected world w deadly virus lied chinaliedpeopledied,1
675,1245332651126513667,absolutely way country with17 billion citizen 81k case didnt like trade deal rule collapse economy kill people chinesevirus chinaliedpeopledied chinesevirus,1
676,1246115157048086533,chenweihua ccp virusnot chinese chinawhich killed innocent around worldit ccp dirty inhumanity plan still killing innocent people around worldevil ccp must punished better life chi,0
677,1238098789065506817,seriously lass asked facebook got nail done chinese yesterday feel well fuck offffffffff,1
678,1230552940902940672,literally like someone know fucking laughed chinese man got beat laughed thats disgraceful,1
679,1223789298136141824,chinese allowed panic fuel racism abroad iamnotavirus,0
680,1244853246180470784,chinese wuhan racist racist chinkybat virus,0
681,1238102274515361794,anything fucked dysfunction washington time crisis shame political leader partisan b shame senschumer speakerpelosi senatemajldr gopleader realdonaldtrump china,1
682,1232400612622401536,solomonyue speakerpelosi tedcruz marcorubio un redcross lionsclubs amchamhk abaesq hrw unhrc pressfreedom 10downingstreet interpolhq goldmansachs morganstanley jpmorgan merrilllynch imfnews wto wef whitehouse indexcensorship bori,0
683,1239718620378193928,realdonaldtrump chinese virus ignorant racismisavirus,0
684,1249003243725717506,smh mob china gang amp maul african tourist reason via worldstar wshh racism racismisavirus,0
685,1240816941385650176,acosta chinese virus chinese people didnt create people innocent however th,0
686,1246835981589905414,walking dog man yelled kind caused pandemic get go back china im citizen reported link please report antiasian incident witness iamnotavirus,1
687,1233068379608625152,yesterday 2800 today 2747 death chinacoronavirus cant trust coronavirusoutbreak chinavirus coronaviruschina coronavirusaustralia coronaviruspakistan coronaviruswho coronavirusindia coronavirussingapore pakistanretaliationday,1
688,1244319237008584704,ooff got called dirty chink got told go back home country nebraska home free home corn let buy grocery peace,1
689,1230320318402699266,icemanturner naughtydog neildruckmann playstation oh reading news said come bat fuck bat lol,0
690,1224019102940848129,china reportedly say wuhan victim die quickly cremated without funeral death,0
691,1230432733136117760,catherinecookx mess shit,0
692,1232416127852171265,saying american need prepared outbreak tf shit come way china,0
693,1246113461018468353,chinese people weird af going another virus outbreak cuz fuck like eat weird shit,1
694,1245462714648010752,chinavirus savage much answer fuck paying back money lent america weaponized virus way georgesoros day,1
695,1245261157650186240,nirajkc150niraj chinaambindia thehindu businessline chinese virusyour word make look like shit,1
696,1249293021457395712,minister asks nphcda construct phcs fct,0
697,1250732457042853894,amnesty china ccp communist humanrightsabuse contributed severity firstly wuhanvirus epidemic spilled pandemic isnt amnesty failed know chenquishi alive safe whereabo,0
698,1246071811772764160,point finger hillary clintonobama got bed china remember however owed chinese much money former administration made deal buy shit call marker politician side,1
699,1246020558539706368,gidifeedtv giditraffic whats business abba kyari one cure vaccine chinesevirus shut fuck dont anything positive say,1
700,1230573318534643712,riskitsa report published first time result extremely serious become biggest challenge 2020 front scientist health expert like rt coronavirusoutbreak chinavir,0
701,1231267813224001536,yeah shit took mainstream medium month report something already practically knew dont expect commie china tell ounce truth,0
702,1245130256614227969,johnoutbakjak culturally enriched mind running towards old mom mabley joke chinese name kid throw silverware air whatever sound make ching ding chink dong dat da name,0
703,1233267105174302722,readnowayu1 yo yo yo motherfucker come another rhyme yo yo yo bitch as nigga corona come wtf hell nigga,1
704,1230677371386245121,wuhan virus nothing fuck,0
705,1246285396566310920,american stop saying trump incompetent know exactly he like every good conman agenda,0
706,1246395472014716931,bobbyhillfrmtx spare truck gotta haul fat as wuhan end virus car small,0
707,1233736162226905089,funny called expert screaming flu telling everyone warning day one started translating chinese puting warning called crazy expert as,1
708,1230544807904370688,tell least one nigga subway right coughing sweaty palm holding pole,1
709,1245404133865058304,want make sure racism contagion like virus spread speed ferocity manjusha kulkarni asian pacific policy planning council stopaapihate,0
710,1244042516371927040,friend got pushed slammed floor neighbor buildingwilliamsburg brooklyn screaming lost job cuz asian wtf gotta stop right racismisavirus stopthenonse pleaseshare,1
711,1245716326020042752,humble request pmoindia throw jahil kome country provide basic necessity survivewe loosing life fighting chinesevirus wuhancoronavius every minute jsut playing life super hero,0
712,1240692660911788032,neontaster chinese doesnt mean government china logic call chinese virus,0
713,1247279084381626368,diseased scapegoat virus asianamericans tired antiasian sentiment tell story join collective panasian youth retaking narrative iamnotavirus,0
714,1233648647717425153,amykremer realdonaldtrump trump blaming medium causing panic le ridiculous thinking gonna die understand left kind logic tired shit fucking com,1
715,1245315016963903489,retard cleaning shoe face mask produced west need get act together get manufacturing back wuhanvirus wuhancoronavirus chinavirus,0
716,1248100987023187968,current irony according data coming ny asianamericans comprise four percent 4 case making vilified group least responsible transferring getting hateisavirus,0
717,1222975389783322624,spread world pay china dictatorship,1
718,1230381991008169985,would especially urge fellow jewish friend patronise local chinese restaurantstakeouts extra atm american jew historic special bond american chinese food place need help counteract racist ignorant paranoia,0
719,1241937746912055297,xxinhua dont sense reading learning properly atleast sense understanding responsi,1
720,1249102625804406785,realdonaldtrump nytimes mad maybe use racist term chinese virus anymore loser,1
721,1244250564654858240,gadsaad blame ccp ccpvirus shit,1
722,1245526424234020864,missing presumed murdered many young people either raped sodomised killed hong kong communist china hong kong police kill kill ccpvirus chinaliedandpeopledied,1
723,1245391558846922753,gabewildau called preventative action people really expect chinese government allow virus ravage destroy peopleeconomy people fucking delusional anti china bashing time look mirror,1
724,1244461965109530624,5 5 asian male whose longer doctor epitome irrelevant fact detriment chinese virus intellectual theft stealing tech go fuck shrimp like trump,1
725,1244320002141868032,instead managing shortage american dick head backtracking repair damage china virus campaign trade war easy win need manufacturing base campaign fuck youre idiot,1
726,1230406918394478592,fuck medium downplaying failed sold,1
727,1243830935377739777,repgallagher china community part china virus propaganda china horrible virus earth thes,1
728,1245362636939767809,90 million member china communist party ccp reap fruit suffering inflicted earth 76 billion people esp ccpvirus esp pain inflicted uyghurs eastturkistan karma bitch warroompandemic,1
729,1230580319746764803,poeticdeirey omg probably gave annoying as,1
730,1246447907081015296,huawei fuck chinese virus chinesewuhanvirus chinesecoronavirus chinesevirus19,1
731,1224366114936803329,stop discriminating asiansomeday people get sick iamnotavirus,1
732,1233087705078206465,wow many commie america stop bitchen get as work maybe need steal everyone else property,1
733,1244652740925587458,rikrj61 dasetex alyssamilano evident read bill dumb as bill supposed combat chinavirus american workforce trump2020landslide,1
734,1230481942203830273,yt people create american parasite like subtitle yt people want white people kpop yt people asian spreading unvaccinated yt people many thing poc literal fucking stats,1
735,1237893729249157121,fucking communisten,1
736,1246576069207109634,ghostman868 better yetuse fucking chinese invented shitting virus,1
737,1246386588436684800,dxpnf9ub06ewqfm sanataniatul zbssx20021115 iingwen taiwancdc un come ccpchina worse cow shit chinesevirus chinaliedpeopledied taiwanhelps chinesevirus19 hkpoliceforce hkpolicebrutality,1
738,1246467059405316096,cnnphilippines exactly caused disease pandemic philippine suffer chinavirus wuhanvirush ccpvirus fuck stop calling yada yada wuhan china,1
739,1232388458179682304,whitehouse american please listen idiot radio host rush limbaugh claimed potentially lethal nothing common cold blown proportion medium take trump even said,1
740,1245267384396664832,cop4pz4dwcuclkn williamebouley abc serious chinese saying tump called ut chinese virus digging chinese fucked world stage dont want,1
741,1244650547870707713,avistrump lester6811 incognitodrr sanjukta ya went chinky christianmissionaries got as licked awesome also also nicely slide ur tongue inside hairy assholeu seem enjoy itcarry cheer,1
742,1245953652478574592,globaltimesnews fuck china fuck ccp chinesebioterrorism chinesevirus19,1
743,1246149315451662336,fuck fat chink prick,1
744,1244178056031469569,skaterjeongyeon tixudao obviously majority going white white majority austin course something chink brain comprehend,1
745,1245089961067442176,let trend chinesevirus till loser stop eating shit eat chinesevirus chinesevirus chinesevirus chinesevirus chinesevirus chinesevirus,1
746,1241866244451643392,barstoolbigcat stoolpresidente hear yainstead couped like damn chickensthanks china chinesevirus,1
747,1239693358634680320,chinese virus yet follower still find way try defend racist,1
748,1244489059713466368,reuters wonder chinese authority doesnt count casualty died virus test result come chinaliedpeopledie,1
749,1238097383868653570,duterte needed read script still couldnt help sucking chinese dick sick old man coronaviruspandemic,1
750,1244588049536704512,bat always best answer chinaliedpeopledie ccpvirus chinamustpay chinavirus,1
751,1238089804832595970,enzomazak china donate us20 mln fight enough save china as tom hank life dont care wuhanvirus,1
752,1230798912056938496,would like fuck as elk grove asianbigtits,1
753,1244807778075430912,almost half colleague lost job today fuck china fuck moon chinesevirus,1
754,1245567399056699393,betelgeusedeo fehlerthomas permitstu adanger15 peachyblackg0rl misterpac want blame someone blame chinese government failing regulate properly inspect food trade come distributed throughout,1
755,1246420220752740352,drdenagrayson dumb ugly as realdonaldtrump closed flight china stop spread chinesevirus called racist,1
756,1230585380338008067,absolutely disgusting pathetic people caught trying sell shit infected see big joke think,1
757,1240674200769216513,alyssamilano stop thinking opinion worth anything average american virus originated china therefore chinese,1
758,1245373296578871297,huxijingt america enjoy bioweapon created sloppily released country authoritarian hellhole stay strong america propaganda fuckchina decouplechina democracyforchina chinauprising,1
759,1246349133771763712,tarekfatah erkinsidick chinesvirus fuckccp wuhanvirus boycottchina fuck china pay please stop cooperating china stop using product stop connection dont use tiktok anymore boycott china,1
760,1241828271156875267,yyhker sentomcotton sent chinesemade iphone irony racismisavirus trumpdeflection trumpvirus trumpliedpeopledied,1
761,1244857888230629377,hsugarcookie live texas like anywhere else asshole insane want virus shit end hate asian especially chinese hate government f hate race,1
762,1243908998648270848,arrested intentionally hugging coughing people bioterrorism unthinkable anyone doctor unforgivable lockhimup,1
763,1246301341208719360,globaltimesnews fuck china chinesebioterrorism chinesewuhanvirus kungflu wuflu chinaliedpeopledie,1
764,1246350576415318017,madearthstudio bearpoker2 sixbennetts speakerpelosi call racist start wuhan disagree either closing border good enough stay another country harmed citizen virus,0
765,1228596804834357248,genesis 126 god said let make man image likeness let dominion,0
766,1230359920731537408,deemeanz worth reading also 2010 video worth listening china gonna catch cold bioweapon,0
767,1222737496007532545,nigelfarage youve castrated uk nothing bullied eu china,0
768,1231252199520423936,tonight last night long vacation china tomorrow night go bed knowing teach 50 student public speaking online following morning fuck noclue china onlineteaching fail,0
769,1246265080381145090,dont need asian american friend prove anything order racist towards racismisavirus,0
770,1244555427481878528,ok russia officially quarantine random chinese bastard ate fucking bat month ago awesome fuckchina,1
771,1244345215181156353,fuck china mother powerhouse lack regulatory compliance influx chinese company usa made difficult small american business thrive want manufacture everything,1
772,1245078318367387648,aliciaredd2 itsjefftiedrich realdonaldtrump fuck baby beautiful trump gut say chinese virus take action china,1
773,1245964659892424706,taiwan country fuck ccp wuhanvirus xijinpingvirus sars2019 chinaliedpeopledied,1
774,1244272816410841092,xxcafeprimaxx jenniferatntd ok chink,1
775,1235196824039849984,jimsmit09079174 chinese broccoli supposedly healthy long vietnam china,1
776,1246536603356368897,boycottchina stop fucking buying chinese product stop counting cheap labour hit hurt chinesebioterrorism chinesecoronavirus chinaliedandpeopledied chinavirus xijinpingvirus chinesecommunistparty,1
777,1230341595192492032,fuck medium downplaying failed sold,1
778,1244208053580423168,cjh007 whoeurope whoemro whosearo whowpro whoafro drtedros fucking slanteyed bastardfuck ur dirty country bullshit gmentour life disgustng eat habitshome virus world historyi wonder th,1
779,1245027169513832448,really fucked real fucked wuhanvirus chinaliedpeopledied,1
780,1237951945844731906,wuhan pandemic canceleverything chinacoronavirus tomhanks please forget china started shit,1
781,1234589935136583685,important call health care provider go doctor office without appointment,0
782,1245896910034161664,vanillaguise eugenegu kidding blaming president instead as hat get real chinese virus chinese government originated,1
783,1251024887025528832,canadian government explain wuhan lab chosen particular research partner chinada trudeau wuhanvirus,0
784,1230496340507086851,someone get primary school nurse tell get wet paper towel,0
785,1232886763921735680,sick fck commie democrat love shit get control hurt potus politically since message run got mediocre candidate running,1
786,1242214637766049798,realdonaldtrump chinese citizen world thousand apology president racist stupid whe,1
787,1244505122622722048,annjayloo got charot hahahahha,0
788,1238044116354830336,pepitog87237645 nightmarepetrol btstwt get outta ching chong corona virus dog eating shit,0
789,1244282226008666112,realdonaldtrump american citizen gunned terrorist usa spare countrymore 2000 killed chinese viruswhat action hv taken president,0
790,1230300958485147648,wuflu cdc blow sending test kit hawaii need get better,0
791,1244975147850833921,fucking chinese virus,1
792,1230443649093128193,seoulyonhap news say south korea reported first death new south korean city daegu urged 25 million people thursday refrain going outside case new virus linked church congregation spiked,0
793,1238055528850481152,medium tv internet make feel bad start coughing really scared result vomit fucking hate thought might get really bad china almost gone people get recovered,0
794,1245715712330674176,one many illustration much chinese lie adding many illustration trusted yet western government following blindly luckin china starbucks rival plunge 81 accounting probe,0
795,1233117671597772800,racist damn border wall guess israel racist china wall oh way wall heaven according bible,0
796,1240591547613265921,think older asianamerican parent often top everything pretty terrible feeling increased case xenophobic attack reason im calling every evening yes please watch one another iamnotavirus,0
797,1248077084481724416,sorry hear thought community,0
798,1245120060806418432,jjamesmia latimerjane pumpkinyuleimy eekamax 1kingofthefall jeffreyguterman realdonaldtrump virus inherently come china call chinese virus racist kungflu 1 fucking,1
799,1237160133098115072,unefffingbelievable,0
800,1249812576017448961,realdonaldtrump chinese die admit wrong anything culture always chinaliedpeopledied,1
801,1248346261897568262,voice bringkenyansinchinahome racismisavirus racism peter drury,0
802,1230497843020009473,well shit,0
803,1244481035330617344,chinese reporting bound lie cant ever trust ghoul regime used pile people calling chinese virus fucking chinese virus knew contagious virus early tried muzzle red flagged made die,1
804,1232330731411603457,daddy trump come program save ensure seeding wipe dumb ass bringing people back china distributing around country nothing temp check quarantine 14 day 24 day incubation,1
805,1244605930140033025,thatkerryhudson like living film pronounced fillum enjoy wee chink sunshine bleak world enjoy feathering nest xx,0
806,1232918007728365568,southkorea went 5 case 1600 6 day italy right behind coronavirusoutbreak sarscov2 bioweapon coronavirususa coronavirusjapan coronavirustruth coronaviruschina coronavirussouthkorea coronavirusiran coronavirusitaly,0
807,1247595754035740672,big question un member failed collectively act china even know misery caused ccpvirus coronavirusoutbreak chineseviruses aware ccp sponsored atrocity eastturkistan tibet hongkong,1
808,1246552628772974593,holy shit f ck democrat warning bp rise pissed dems introduce bill give illegals chinavirus aid many illegals right taxing healthcare system,0
809,1250253906547859458,tedlieu realdonaldtrump dear democrat idiot fall defending world health organization trump attack validates perpetuates communist chinese lie severity transmission sa,0
810,1230571250457731072,fucking idiot death sentence 2130 odd people fucking died coronavirustruth coronaviruswho wuhanpneumonia pandemic sarscov2 debunking 13 biggest myth techinsider,1
811,1246086350736105479,meqdadlocation fuck hassanrouhani ambchanghua chinesevirus,1
812,1245901008540250112,dbongino chinese virus intentionally released fuck democrat sticky hand,1
813,1247192017102409728,corrupt destructive government coverup coronaviruspandemic chinaliedpeopledied wuhancoronavirus,1
814,1245682426623471616,seattlepd nigger spic kike chink called freedom speech 1st amendment asshole,1
815,1232124452067921920,chinese people fucking shit,1
816,1245203360023789568,breitbartnews hiv liar fuaci boy piece shit fucking delusional said aid airborne gonna kill world wuhan virus fake empty hospital fake footage bullshit actor hell look like fake flu like money caus,1
817,1244632119202152449,oneone one like kurshad fucking whole chinese people dont need anybody 1 turkish enough fuck creature system chinesevirus chinavirus,1
818,1246360924161748992,wilsonleungws chinese product well known poor cheap quality suddent chineese virus proved world wrong fucking chinese made world hell stop eating fucking animal,1
819,1233070034185936896,pop got chink flu,1
820,1247319711618150407,oh here vile bit talking china racismisavirus,1
821,1245947634222657537,nikkihaley navroopsingh standamericanow fuck china world nothing le war crime entire world paying huge price filthy bastard country china pandemic entire world,1
822,1245363570117734410,5d bullshit bald whitey chink mf tweakin,1
823,1244314857131913219,cnn fucking chinese virus fucking chinese liar,1
824,1245079587245051904,whole april even youtube put video quality restriction already enough chinese shit wrecking nerve chinaliedpeopledied chinaliedhdexperiencedied,1
825,1232854341255602177,dont forget plan ship commie as hong kong oops sorry prez,1
826,1245311613856612352,lxy1919 jitu12366 mavrck11 zlj517 heard chinese people corona virus chinesevirus19 ur as get testedotherwise sali bhadvi,1
827,1232895918975766528,everything going fucking familiar way dejave nothing china step copying defection affordable coming perfection realdonaldtrump epsilontheory,1
828,1244998690277748736,huxijingt fuck die chink,1
829,1237209995764252672,1975 tour affected infect die,1
830,1245700026459926528,664 million jobless claim fuck chinese fuck wuhan virus fuck democrat fuck toilet paper hoarder fuck medium fuck quarantine,1
831,1246186908574769155,holy fucking shit 38000 body unaccounted corona virus situation hasnt proved chinese government one greatest force evil planet dont know,1
832,1230643187754110976,wake quickly masturbate pussy sick st loius girlnextdoor,1
833,1232891826375462912,canada china knew end dec early dec report confirmed follow limited bread crumb left internet real shit scrubbed clean speak bioengineered virus,1
834,1230289523864506368,good time turn inward rebuild domestic manufacturing sector relying china produce good proving unreliable entire supply chain fucked right,1
835,1239696777957302272,virus cannot take ethnicity race dumbass also even chinese virus wor,1
836,1244502499328806913,one country fucked world thanks chinesevirus,1
837,1234034343615586310,right fat old people beware dont many south africa thankfully ummm coronavirusupdate,1
838,1245286806330806273,leeoozeng chinadaily mother fucking chinesevirus,1
839,1245113161184956416,chinacoronavirus chinavirus wuhancoronavirus kungflu kungflufighting viruschina communismkills chicomvirus chicom bite bitch,1
840,1232854770060320768,sick racist china bashing upset chinaborn wife smile say kuai le,1
841,1246167844263309312,elmagojinete tyronebrother stop eating vermin exotic animal damned slant eyed spreader mind damned business ladyboy ling ling,1
842,1246459621524377601,china saving world bitch chinese communist party chinese people spreaded covid2019 200 country killing thousand people fuck china fuck every chinese eat bat never never forgive chinesevirus19 chinaliedpeopledied,1
843,1230606735527690240,wait thought cdc bad guy covering shit oh well,1
844,1233681266387673089,schumer lied said president cut cdc even gao ap said lied said president restricting travel china racist fact showed great foresight fear mongering hurt usa economy political gain fuck,1
845,1230542344405110784,give small business owner break anything coming china delayed due unless want shit relax,1
846,1246435215154782208,chinese ccp controled china think human kind look human kind evil,1
847,1245310438230949888,ignore trump fuck chinese communist used pile people calling chinese virus fucking chinese virus chinese knew contagious virus early tried muzzle red flagged made die family dead must sue chinese regime,1
848,1244336140099956738,lbc maajidnawaz fuck china need pay remember chinaliedpeopledied trusted,1
849,1232826721570885632,communist work assisted best shit commie pack,1
850,1237981293889171456,man fuck whoever patient zero hopefully died considering started whole pandemic fuckchina,1
851,1245316714277089283,surprise another doctor suddenly disappeared china doctor also told world virus seeing china love lie doctor told world hero chinese government cunt getting rid people told truth,1
852,1245607169090699265,majorgauravarya many country refusing help china support coz china killed lot people virus id rather die poverty get chinese help,1
853,1244341105879142407,scottgottliebmd doctor believe shit chinese hack chinesevirus,1
854,1230023113468973056,expose chink chinese hong kong firm remoteworking business continuity capability,1
855,1235653573771505665,absolutely disgusted iamnotavirus video asian getting beat robbed made fun popping social medium hate crime prevent getting funny racist ignorant,1
856,1244972102639329282,total fucking disgrace live animal market caused open selling animal condition whattheaccualfuck world hasnt learnt lesson people loved one dying alone chinavirus,1
857,1245046393405874180,nothing eating chinese food regardless virus shit put blame people even know shit would happen,1
858,1244242535679213572,ambliuxiaoming fuck china communist xi winnie poop jinpig guy need bow apologize world chinavirus,1
859,1233591503588642817,confirms ive saying mf week influenza h1n1pdm09 fucking yall still aint listening though coronavirusus pencedemic covid2019 coronavirusupdates flu wuflu ncov19 coronavirususa,1
860,1244302200911925248,imamofpeace chinese virus sir havent killed number people want kill release vaccine,1
861,1244831007397695490,poriverjamband soniagupta504 globalism unleashing virus kill thousand time hate crime stop globalism destroying border never forget 11600 italian died globalists brought 325000 chinese work,1
862,1232433800048570368,stop rt tedros youre fired call resignation tedros adhanom ghebreyesus director general coronaviruschina pndahugger coronachan coronachan ebola corona wuflu,1
863,1245451647511191552,remember people actually thought china shit together right thing known better incapable anything remotely morally correct fuckchina,1
864,1245499720409047040,guy fucking rich business man continue eye watch guy stand hell cityofadelaide chinese corona virus age 1,1
865,1244278568856645638,r xhnews wuhan people virus useing useless mask funny mud pee go fucking,1
866,1244389476014542849,appalling medium libtards bitch virus referred chinese virus one seems give shit poor life dog cat eaten alive tortured food isnt peta raising hell evil,1
867,1244644500498243585,drericding chinese always shit like thousand crime evil ccp still try advocate ccp apparently gene embrace since ccp chinese wuhan chinese virus,1
868,1232088103411703808,tell schumer take whiny as china fix worthless waste space clown,1
869,1233176634686992384,casper324b paulgavigan4 senschumer clearly say need check balance btw corona virus get via china trump let unqualified shit brain gov official preparing health worker e,1
870,1245296572063264769,way fucking go realdonaldtrump racist fucking friend crony calling chinesechina virus real world consequence stabbing asianamerican 2yearold family virusfueled hate crime fed via yahoonews,1
871,1241778664158756864,lrt pissed trump called chinese virus awon onijekuje,1
872,1246162441999994880,communist china communist thing country fuckin as,1
